坐標x,坐標y,調查日期（yyyymmdd）,物種類別（綱）,物種名稱（學名或中文名）,數量,調查者,鑑定者,調查法,不準度,其他
121.533619,25.128256,20190513,鳥綱,Cyanoderma ruficeps,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Dendrocitta formosae,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Pycnonotus sinensis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Dendrocitta formosae,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megapomatorhinus erythrocnemis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Pycnonotus sinensis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Dendrocitta formosae,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Spilornis cheela,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Pernis ptilorhynchus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Bambusicola thoracicus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Dendrocitta formosae,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,3,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Bambusicola thoracicus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Pycnonotus sinensis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,7,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Bambusicola thoracicus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Bambusicola thoracicus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,3,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Pycnonotus sinensis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Dendrocitta formosae,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,3,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Pycnonotus sinensis,3,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megapomatorhinus erythrocnemis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Bambusicola thoracicus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Spilornis cheela,5,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,4,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megapomatorhinus erythrocnemis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Pycnonotus sinensis,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Dendrocitta formosae,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Dendrocitta formosae,4,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Dendrocitta formosae,3,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,3,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Bubulcus ibis,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,3,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Pycnonotus sinensis,4,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Hypsipetes leucocephalus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.533619,25.128256,20190513,鳥綱,Pomatorhinus musicus,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在天母。該樣區的每種鳥確切的隻數，需加總同日期在內天母樣區的隻數後，再除以4。
121.612575,25.100055,20190519,鳥綱,Dendrocitta formosae,3,蔣功國,蔣功國,穿越線,<25公尺,樣區在水尾潭。該樣區的每種鳥確切的隻數，需加總同日期在內水尾潭樣區的隻數後，再除以4。
121.612575,25.100055,20190519,鳥綱,Dendrocitta formosae,2,蔣功國,蔣功國,穿越線,<25公尺,樣區在水尾潭。該樣區的每種鳥確切的隻數，需加總同日期在內水尾潭樣區的隻數後，再除以4。
121.612575,25.100055,20190519,鳥綱,Megalaima nuchalis,1,蔣功國,蔣功國,穿越線,<25公尺,樣區在水尾潭。該樣區的每種鳥確切的隻數，需加總同日期在內水尾潭樣區的隻數後，再除以4。
